maid,latitude,longitude,timestamp,adjusted_longitude,adjusted_latitude
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79338,110.36598205566406,2021-12-06 08:33:10,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79337,110.36597,2021-12-06 08:33:25,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79335,110.3659896850586,2021-12-06 08:41:38,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79334,110.36599,2021-12-06 08:41:48,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79322,110.36592864990234,2021-12-06 09:00:03,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79323,110.36593627929688,2021-12-06 09:00:54,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79318,110.36609649658205,2021-12-06 10:14:06,110.3659713,-7.7926589
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79319,110.3661117553711,2021-12-06 10:14:56,110.3659713,-7.7926589
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79328,110.36609,2021-12-06 10:20:10,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79329,110.3661,2021-12-06 10:20:25,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.793623,110.36590576171876,2021-12-06 12:27:30,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79362,110.36589813232422,2021-12-06 12:27:45,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79363,110.36589813232422,2021-12-06 12:39:33,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79364,110.36589813232422,2021-12-06 12:39:44,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.793385,110.36599,2021-12-06 13:38:37,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.79338,110.36599,2021-12-06 13:38:47,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.7934,110.36598205566406,2021-12-06 13:46:33,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.793394,110.365974,2021-12-06 13:46:44,110.3658178,-7.7937552
9a63fd0e-d363-478a-8136-99b1eb82693f,-7.7936,110.36593,2021-12-06 14:14:12,110.3658178,-7.7937552
